datetime,stock_code,action,volume,price,amount,strategy_name,source
2025-04-14 09:30:00,600758,SELL,2200.0,3.542870727467537,7794.315600428581,煤炭周期优选动态轮动策略,绩效1
2025-04-21 09:30:00,601666,BUY,400.0,7.882804383563995,3153.12175342559,煤炭周期优选动态轮动策略,绩效1
2025-04-21 09:30:00,600403,BUY,51600.0,3.510350990462303,181134.111107854,煤炭周期优选动态轮动策略,绩效1
2025-04-21 09:30:00,601101,BUY,300.0,6.568133497095108,1970.44004912853,煤炭周期优选动态轮动策略,绩效1
2025-04-21 09:30:00,600508,BUY,200.0,11.1961134721756,2239.22269443511,煤炭周期优选动态轮动策略,绩效1
2025-04-21 09:30:00,600758,BUY,100.0,3.5237273718357085,352.37273718357,煤炭周期优选动态轮动策略,绩效1
2025-04-28 09:30:00,600403,SELL,51600.0,3.279671971392632,169231.0737238598,煤炭周期优选动态轮动策略,绩效1
2025-04-28 09:30:00,600508,SELL,16100.0,10.910856055641174,175664.7824958229,煤炭周期优选动态轮动策略,绩效1
2025-04-28 09:30:00,601666,SELL,100.0,7.825267199707031,782.5267199707032,煤炭周期优选动态轮动策略,绩效1
2025-04-28 09:30:00,601101,SELL,200.0,6.557425341939926,1311.4850683879852,煤炭周期优选动态轮动策略,绩效1
2025-04-28 09:30:00,600758,SELL,1400.0,3.5825665503501893,5015.593170490265,煤炭周期优选动态轮动策略,绩效1
2025-04-28 09:30:00,600546,BUY,19000.0,9.380519409561158,178229.868781662,煤炭周期优选动态轮动策略,绩效1
2025-05-06 09:30:00,600546,SELL,19000.0,8.839534773731232,167951.1607008934,煤炭周期优选动态轮动策略,绩效1
2025-05-06 09:30:00,600758,SELL,49900.0,3.5230226968288423,175798.8325717592,煤炭周期优选动态轮动策略,绩效1
2025-05-06 09:30:00,600121,BUY,47800.0,3.6803680667638776,175921.593591313,煤炭周期优选动态轮动策略,绩效1
2025-05-06 09:30:00,601101,SELL,1300.0,6.74531710767746,8768.912239980698,煤炭周期优选动态轮动策略,绩效1
2025-05-06 09:30:00,601666,SELL,200.0,7.759978033018112,1551.9956066036225,煤炭周期优选动态轮动策略,绩效1
2025-05-06 09:30:00,600740,BUY,50200.0,3.511114006209373,176257.92311171,煤炭周期优选动态轮动策略,绩效1
