product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
GZ2000_综合_v10,,513520.XSHG,日经ETF,BUY,1.059,14700.0,15567.3,2023-03-20 09:34:00,2023-03-20
GZ2000_综合_v10,,002120.XSHE,韵达股份,BUY,12.02,800.0,9616.0,2023-03-23 09:34:00,2023-03-23
GZ2000_综合_v10,,002602.XSHE,世纪华通,BUY,4.92,2100.0,10332.0,2023-03-23 09:34:00,2023-03-23
GZ2000_综合_v10,,601216.XSHG,君正集团,BUY,4.35,2400.0,10440.0,2023-03-23 09:34:00,2023-03-23
GZ2000_综合_v10,,002756.XSHE,永兴材料,BUY,87.18,100.0,8718.0,2023-03-23 09:34:00,2023-03-23
GZ2000_综合_v10,,300529.XSHE,健帆生物,BUY,30.63,300.0,9189.0,2023-03-23 09:34:00,2023-03-23
GZ2000_综合_v10,,513520.XSHG,日经ETF,SELL,1.068,14700.0,-15699.6,2023-03-24 09:34:00,2023-03-24
GZ2000_综合_v10,,588180.XSHG,科创50基,BUY,0.682,22800.0,15549.6,2023-03-24 09:34:00,2023-03-24
GZ2000_综合_v10,,002602.XSHE,世纪华通,SELL,5.08,2100.0,-10668.0,2023-03-24 09:40:00,2023-03-24
GZ2000_综合_v10,,000166.XSHE,申万宏源,BUY,4.24,2500.0,10600.0,2023-03-27 09:34:00,2023-03-27
GZ2000_综合_v10,,159981.XSHE,能源化工ETF,SELL,1.578,10200.0,-16095.6,2023-03-30 09:34:00,2023-03-30
GZ2000_综合_v10,,159941.XSHE,纳指ETF,BUY,0.683,22900.0,15640.7,2023-03-30 09:34:00,2023-03-30
GZ2000_综合_v10,,002756.XSHE,永兴材料,SELL,92.59,100.0,-9259.0,2023-04-17 09:40:00,2023-04-17
GZ2000_综合_v10,,000877.XSHE,天山股份,BUY,9.16,1100.0,10076.0,2023-04-18 09:34:00,2023-04-18
GZ2000_综合_v10,,518880.XSHG,黄金ETF,SELL,4.3,3700.0,-15910.0,2023-04-20 09:34:00,2023-04-20
