product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
CYB300_综合_v10,,300177.XSHE,中海达,SELL,7.1,2000.0,-14200.0,2023-03-08 09:34:00,2023-03-08
CYB300_综合_v10,,300219.XSHE,鸿利智汇,SELL,7.47,1900.0,-14193.0,2023-03-08 09:34:00,2023-03-08
CYB300_综合_v10,,300708.XSHE,聚灿光电,SELL,9.82,1400.0,-13748.0,2023-03-08 09:34:00,2023-03-08
CYB300_综合_v10,,300355.XSHE,蒙草生态,SELL,3.3,4400.0,-14520.0,2023-03-08 09:34:00,2023-03-08
CYB300_综合_v10,,513500.XSHG,标普500,SELL,1.278,7300.0,-9329.4,2023-03-10 09:34:00,2023-03-10
CYB300_综合_v10,,159941.XSHE,纳指ETF,BUY,0.641,14700.0,9422.7,2023-03-10 09:34:00,2023-03-10
CYB300_综合_v10,,510500.XSHG,500ETF,SELL,6.22,1400.0,-8708.0,2023-03-13 09:34:00,2023-03-13
CYB300_综合_v10,,159941.XSHE,纳指ETF,SELL,0.634,14700.0,-9319.8,2023-03-13 09:34:00,2023-03-13
CYB300_综合_v10,,159981.XSHE,能源化工ETF,BUY,1.532,6100.0,9345.2,2023-03-13 09:34:00,2023-03-13
CYB300_综合_v10,,513520.XSHG,日经ETF,BUY,1.064,8800.0,9363.2,2023-03-13 09:34:00,2023-03-13
CYB300_综合_v10,,513520.XSHG,日经ETF,SELL,1.054,8800.0,-9275.2,2023-03-15 09:34:00,2023-03-15
CYB300_综合_v10,,518880.XSHG,黄金ETF,BUY,4.141,2200.0,9110.2,2023-03-15 09:34:00,2023-03-15
CYB300_综合_v10,,300091.XSHE,金通灵,BUY,3.66,3900.0,14274.0,2023-03-15 09:34:00,2023-03-15
CYB300_综合_v10,,300177.XSHE,中海达,BUY,7.67,1800.0,13806.0,2023-03-15 09:34:00,2023-03-15
CYB300_综合_v10,,300219.XSHE,鸿利智汇,BUY,7.63,1800.0,13734.0,2023-03-15 09:34:00,2023-03-15
CYB300_综合_v10,,300355.XSHE,蒙草生态,BUY,3.27,4300.0,14061.0,2023-03-15 09:34:00,2023-03-15
CYB300_综合_v10,,300324.XSHE,旋极信息,BUY,3.22,4400.0,14168.0,2023-03-15 09:34:00,2023-03-15
CYB300_综合_v10,,300091.XSHE,金通灵,SELL,3.62,3900.0,-14118.0,2023-03-17 09:34:00,2023-03-17
CYB300_综合_v10,,300177.XSHE,中海达,SELL,7.5,1800.0,-13500.0,2023-03-17 09:34:00,2023-03-17
CYB300_综合_v10,,300219.XSHE,鸿利智汇,SELL,7.49,1800.0,-13482.0,2023-03-17 09:34:00,2023-03-17
CYB300_综合_v10,,300355.XSHE,蒙草生态,SELL,3.28,4300.0,-14104.0,2023-03-17 09:34:00,2023-03-17
CYB300_综合_v10,,300324.XSHE,旋极信息,SELL,3.16,4400.0,-13904.0,2023-03-17 09:34:00,2023-03-17
CYB300_综合_v10,,513030.XSHG,德国ETF,SELL,1.085,8400.0,-9114.0,2023-03-20 09:34:00,2023-03-20
CYB300_综合_v10,,513520.XSHG,日经ETF,BUY,1.059,8800.0,9319.2,2023-03-20 09:34:00,2023-03-20
CYB300_综合_v10,,300177.XSHE,中海达,BUY,7.47,1900.0,14193.0,2023-03-22 09:34:00,2023-03-22
CYB300_综合_v10,,300219.XSHE,鸿利智汇,BUY,7.91,1700.0,13447.0,2023-03-22 09:34:00,2023-03-22
CYB300_综合_v10,,300355.XSHE,蒙草生态,BUY,3.52,4000.0,14080.0,2023-03-22 09:34:00,2023-03-22
CYB300_综合_v10,,300657.XSHE,弘信电子,BUY,11.69,1200.0,14028.0,2023-03-22 09:34:00,2023-03-22
CYB300_综合_v10,,300127.XSHE,银河磁体,BUY,16.28,800.0,13024.0,2023-03-22 09:34:00,2023-03-22
CYB300_综合_v10,,513520.XSHG,日经ETF,SELL,1.068,8800.0,-9398.4,2023-03-24 09:34:00,2023-03-24
CYB300_综合_v10,,588180.XSHG,科创50基,BUY,0.682,13700.0,9343.4,2023-03-24 09:34:00,2023-03-24
CYB300_综合_v10,,159981.XSHE,能源化工ETF,SELL,1.578,6100.0,-9625.8,2023-03-30 09:34:00,2023-03-30
CYB300_综合_v10,,159941.XSHE,纳指ETF,BUY,0.683,13700.0,9357.1,2023-03-30 09:34:00,2023-03-30
CYB300_综合_v10,,300355.XSHE,蒙草生态,SELL,3.27,4000.0,-13080.0,2023-04-06 14:00:00,2023-04-06
CYB300_综合_v10,,300002.XSHE,神州泰岳,BUY,10.22,1400.0,14308.0,2023-04-07 09:34:00,2023-04-07
CYB300_综合_v10,,300657.XSHE,弘信电子,SELL,13.84,1200.0,-16608.0,2023-04-07 09:40:00,2023-04-07
CYB300_综合_v10,,300024.XSHE,机器人,BUY,12.12,1200.0,14544.0,2023-04-10 09:34:00,2023-04-10
CYB300_综合_v10,,300002.XSHE,神州泰岳,SELL,12.15,1400.0,-17010.0,2023-04-10 09:40:00,2023-04-10
CYB300_综合_v10,,300053.XSHE,欧比特,BUY,11.01,1300.0,14313.0,2023-04-11 09:34:00,2023-04-11
CYB300_综合_v10,,300177.XSHE,中海达,SELL,7.11,1900.0,-13509.0,2023-04-19 09:34:00,2023-04-19
CYB300_综合_v10,,300219.XSHE,鸿利智汇,SELL,7.92,1700.0,-13464.0,2023-04-19 09:34:00,2023-04-19
CYB300_综合_v10,,300127.XSHE,银河磁体,SELL,16.57,800.0,-13256.0,2023-04-19 09:34:00,2023-04-19
CYB300_综合_v10,,300024.XSHE,机器人,SELL,11.56,1200.0,-13872.0,2023-04-19 09:34:00,2023-04-19
CYB300_综合_v10,,518880.XSHG,黄金ETF,SELL,4.3,2200.0,-9460.0,2023-04-20 09:34:00,2023-04-20
CYB300_综合_v10,,513030.XSHG,德国ETF,BUY,1.196,8000.0,9568.0,2023-04-20 09:34:00,2023-04-20
CYB300_综合_v10,,159941.XSHE,纳指ETF,SELL,0.685,13700.0,-9384.5,2023-04-21 09:34:00,2023-04-21
CYB300_综合_v10,,513500.XSHG,标普500,BUY,1.337,7200.0,9626.4,2023-04-21 09:34:00,2023-04-21
CYB300_综合_v10,,300053.XSHE,欧比特,SELL,12.12,1300.0,-15756.0,2023-04-26 09:34:00,2023-04-26
CYB300_综合_v10,,588180.XSHG,科创50基,SELL,0.684,13700.0,-9370.8,2023-04-28 09:34:00,2023-04-28
CYB300_综合_v10,,513520.XSHG,日经ETF,BUY,1.118,8400.0,9391.2,2023-04-28 09:34:00,2023-04-28
CYB300_综合_v10,,513500.XSHG,标普500,SELL,1.35,7200.0,-9720.0,2023-05-11 09:34:00,2023-05-11
CYB300_综合_v10,,518880.XSHG,黄金ETF,BUY,4.41,2100.0,9261.0,2023-05-11 09:34:00,2023-05-11
CYB300_综合_v10,,300255.XSHE,常山药业,BUY,5.04,2900.0,14616.0,2023-05-16 09:34:00,2023-05-16
CYB300_综合_v10,,300397.XSHE,天和防务,BUY,10.24,1400.0,14336.0,2023-05-16 09:34:00,2023-05-16
CYB300_综合_v10,,300219.XSHE,鸿利智汇,BUY,7.08,2100.0,14868.0,2023-05-16 09:34:00,2023-05-16
CYB300_综合_v10,,300177.XSHE,中海达,BUY,6.38,2300.0,14674.0,2023-05-16 09:34:00,2023-05-16
CYB300_综合_v10,,300722.XSHE,新余国科,BUY,28.02,500.0,14010.0,2023-05-16 09:34:00,2023-05-16
CYB300_综合_v10,,518880.XSHG,黄金ETF,SELL,4.345,2100.0,-9124.5,2023-05-17 09:34:00,2023-05-17
